city,city_ascii,state_id,lat,lng
Braselton,Braselton,GA,34.1087,-83.8127
Bedford,Bedford,IN,38.8602,-86.4895
Villas,Villas,FL,26.5504,-81.8678
Bellefontaine,Bellefontaine,OH,40.3627,-83.763
Yulee,Yulee,FL,30.635,-81.5678
Auburn,Auburn,CA,38.895,-121.0777
Snoqualmie,Snoqualmie,WA,47.5293,-121.8412
Willow Grove,Willow Grove,PA,40.1469,-75.1174
McMinnville,McMinnville,TN,35.6864,-85.7812
Cayce,Cayce,SC,33.9459,-81.0429
Waianae,Waianae,HI,21.4568,-158.1758
Ephrata,Ephrata,PA,40.1811,-76.1812
Hazel Crest,Hazel Crest,IL,41.5732,-87.6899
St. James,St. James,NY,40.8761,-73.1521
Miami Springs,Miami Springs,FL,25.8195,-80.2894
North Fair Oaks,North Fair Oaks,CA,37.4754,-122.2034
Rocky Point,Rocky Point,NY,40.9357,-72.9364
Lamont,Lamont,CA,35.2659,-118.9159
Moberly,Moberly,MO,39.4179,-92.4364
Shorewood,Shorewood,WI,43.0913,-87.8864
Coldwater,Coldwater,MI,41.9465,-84.9989
Colesville,Colesville,MD,39.073,-77.001
Valencia West,Valencia West,AZ,32.1355,-111.1123
Marshall,Marshall,MO,39.1147,-93.201
Glenpool,Glenpool,OK,35.9488,-96.0052
Latham,Latham,NY,42.7427,-73.7497
Warrensville Heights,Warrensville Heights,OH,41.4363,-81.5222
Smithfield,Smithfield,UT,41.8349,-111.8265
Glen Carbon,Glen Carbon,IL,38.758,-89.9822
University Heights,University Heights,OH,41.4948,-81.535
Marshall,Marshall,MN,44.4488,-95.7897
Speedway,Speedway,IN,39.7937,-86.2481
Beeville,Beeville,TX,28.4053,-97.749
Marion,Marion,AR,35.2035,-90.2059
Port Neches,Port Neches,TX,29.9765,-93.9459
California,California,MD,38.2969,-76.4949
Oak Park,Oak Park,CA,34.185,-118.7669
Brecksville,Brecksville,OH,41.3079,-81.6192
Lumberton,Lumberton,TX,30.2562,-94.207
Wyandanch,Wyandanch,NY,40.7496,-73.3633
New Providence,New Providence,NJ,40.6996,-74.4035
Beaufort,Beaufort,SC,32.4597,-80.7235
New Carrollton,New Carrollton,MD,38.9656,-76.8775
Gonzalez,Gonzalez,FL,30.5822,-87.2906
East Islip,East Islip,NY,40.7257,-73.1869
Bardstown,Bardstown,KY,37.8175,-85.455
Newington,Newington,VA,38.7358,-77.1993
Seabrook,Seabrook,TX,29.5751,-95.0235
Western Springs,Western Springs,IL,41.8023,-87.9006
Echelon,Echelon,NJ,39.8482,-74.9957
Nesconset,Nesconset,NY,40.8467,-73.1522
Plover,Plover,WI,44.4615,-89.5382
Endicott,Endicott,NY,42.098,-76.0639
Martinsville,Martinsville,VA,36.6826,-79.8636
Lexington Park,Lexington Park,MD,38.2528,-76.4424
Bexley,Bexley,OH,39.965,-82.9343
South Charleston,South Charleston,WV,38.3426,-81.7155
Bridgetown,Bridgetown,OH,39.1552,-84.6359
Eatontown,Eatontown,NJ,40.2913,-74.0558
Conway,Conway,FL,28.4968,-81.3316
Lewisville,Lewisville,NC,36.103,-80.4166
Jefferson,Jefferson,GA,34.1373,-83.6021
Bonita,Bonita,CA,32.6651,-117.0296
King City,King City,CA,36.2164,-121.133
Avocado Heights,Avocado Heights,CA,34.0391,-117.997
Sterling,Sterling,CO,40.6205,-103.1925
Lake Forest Park,Lake Forest Park,WA,47.7574,-122.2864
Fruita,Fruita,CO,39.1548,-108.7305
Los Alamos,Los Alamos,NM,35.8927,-106.2862
Moncks Corner,Moncks Corner,SC,33.173,-80.0107
Irondale,Irondale,AL,33.5439,-86.6606
Callaway,Callaway,FL,30.1349,-85.5568
Fort Lewis,Fort Lewis,WA,47.0955,-122.5674
Englewood,Englewood,OH,39.8643,-84.307
Franklin Park,Franklin Park,NJ,40.4439,-74.5431
Avenal,Avenal,CA,36.0311,-120.1162
Sault Ste. Marie,Sault Ste. Marie,MI,46.4817,-84.3723
Azle,Azle,TX,32.8955,-97.5379
Kilgore,Kilgore,TX,32.398,-94.8602
Connersville,Connersville,IN,39.6582,-85.141
Joppatowne,Joppatowne,MD,39.4181,-76.3516
Butler,Butler,PA,40.8616,-79.8962
Pottsville,Pottsville,PA,40.6798,-76.2091
Palmetto,Palmetto,FL,27.5251,-82.5749
Atlantic Beach,Atlantic Beach,FL,30.3375,-81.4127
Canton,Canton,IL,40.5632,-90.0409
Urbana,Urbana,MD,39.3274,-77.3423
Lincoln,Lincoln,IL,40.1508,-89.372
Marietta,Marietta,OH,39.4241,-81.4465
River Ridge,River Ridge,LA,29.9593,-90.2202
Washington,Washington,PA,40.1741,-80.2465
Jupiter Farms,Jupiter Farms,FL,26.9222,-80.2189
Lake Station,Lake Station,IN,41.5729,-87.2599
Carnot-Moon,Carnot-Moon,PA,40.5187,-80.2178
Andrews,Andrews,TX,32.3207,-102.552
Henderson,Henderson,TX,32.1576,-94.796
Mountain Park,Mountain Park,GA,33.8458,-84.1314
La Grange Park,La Grange Park,IL,41.8308,-87.8723
Blue Ash,Blue Ash,OH,39.248,-84.3827
Broussard,Broussard,LA,30.1396,-91.954
Kingston,Kingston,PA,41.2652,-75.8876
Auburn,Auburn,IN,41.3666,-85.0559
Coatesville,Coatesville,PA,39.9849,-75.82
White House,White House,TN,36.4648,-86.6666
Woodinville,Woodinville,WA,47.757,-122.1477
Mount Vernon,Mount Vernon,VA,38.714,-77.1043
Elfers,Elfers,FL,28.214,-82.723
Clayton,Clayton,OH,39.8689,-84.3292
Rogers,Rogers,MN,45.1865,-93.5783
Blytheville,Blytheville,AR,35.9321,-89.9051
Lincolnwood,Lincolnwood,IL,42.0054,-87.733
Naranja,Naranja,FL,25.5164,-80.4222
Orange City,Orange City,FL,28.9348,-81.2881
Kings Park West,Kings Park West,VA,38.8151,-77.296
Steamboat Springs,Steamboat Springs,CO,40.4777,-106.8243
Trophy Club,Trophy Club,TX,33.004,-97.1899
New Kingman-Butler,New Kingman-Butler,AZ,35.2645,-114.0091
Loveland,Loveland,OH,39.2677,-84.2733
Cornelius,Cornelius,OR,45.5188,-123.051
Moody,Moody,AL,33.5986,-86.4963
Glendale,Glendale,WI,43.1287,-87.9277
Orangeburg,Orangeburg,SC,33.4928,-80.8671
Palos Verdes Estates,Palos Verdes Estates,CA,33.7872,-118.3973
Dorado,Dorado,PR,18.4657,-66.2726
Las Vegas,Las Vegas,NM,35.6011,-105.2206
Cheval,Cheval,FL,28.1459,-82.5184
Carpinteria,Carpinteria,CA,34.3962,-119.5118
Portland,Portland,TN,36.5921,-86.5239
Weddington,Weddington,NC,35.0228,-80.7383
Newton,Newton,NC,35.663,-81.2335
Ridgefield Park,Ridgefield Park,NJ,40.8543,-74.0201
Harrison,Harrison,AR,36.2438,-93.1198
Pell City,Pell City,AL,33.561,-86.2669
Superior,Superior,CO,39.934,-105.1588
Sharon,Sharon,PA,41.234,-80.4998
Trenton,Trenton,OH,39.4792,-84.462
South Daytona,South Daytona,FL,29.1657,-81.0055
Chino Valley,Chino Valley,AZ,34.7594,-112.412
Dover,Dover,OH,40.5304,-81.4806
Grand Terrace,Grand Terrace,CA,34.0312,-117.3132
Mounds View,Mounds View,MN,45.1071,-93.2076
Lake Los Angeles,Lake Los Angeles,CA,34.6097,-117.8339
La Grande,La Grande,OR,45.3242,-118.0865
North Palm Beach,North Palm Beach,FL,26.8217,-80.0576
Soddy-Daisy,Soddy-Daisy,TN,35.2571,-85.1739
Stoughton,Stoughton,WI,42.9237,-89.2225
Harrison,Harrison,OH,39.2584,-84.7868
Ionia,Ionia,MI,42.9773,-85.0727
Oatfield,Oatfield,OR,45.4125,-122.594
Cherry Hill Mall,Cherry Hill Mall,NJ,39.9384,-75.0117
West Carrollton,West Carrollton,OH,39.6701,-84.2542
Cambridge,Cambridge,MD,38.5515,-76.0787
Norwalk,Norwalk,IA,41.4895,-93.6913
On Top of the World Designated Place,On Top of the World Designated Place,FL,29.1058,-82.2866
Bedford,Bedford,OH,41.3919,-81.536
Hawaiian Paradise Park,Hawaiian Paradise Park,HI,19.5828,-154.9695
Fernandina Beach,Fernandina Beach,FL,30.6571,-81.4511
Claremont,Claremont,NH,43.379,-72.3368
Forrest City,Forrest City,AR,35.0135,-90.7931
Montgomeryville,Montgomeryville,PA,40.2502,-75.2405
Webb City,Webb City,MO,37.1412,-94.4676
Timberlake,Timberlake,VA,37.3167,-79.2481
Jennings,Jennings,MO,38.7231,-90.2644
Miami,Miami,OK,36.8878,-94.8711
Waconia,Waconia,MN,44.8422,-93.7896
Ridge,Ridge,NY,40.9068,-72.8816
West Monroe,West Monroe,LA,32.512,-92.1513
Green Valley,Green Valley,MD,39.3414,-77.24
Rochester,Rochester,MI,42.6866,-83.1198
Larkspur,Larkspur,CA,37.9393,-122.5312
Troy,Troy,MO,38.9708,-90.9714
Vinings,Vinings,GA,33.8608,-84.4686
Solana Beach,Solana Beach,CA,32.9943,-117.2574
Grantsville,Grantsville,UT,40.6148,-112.4777
North Adams,North Adams,MA,42.6844,-73.1166
Newcastle,Newcastle,WA,47.5304,-122.1633
Meadville,Meadville,PA,41.6476,-80.1468
Byram,Byram,MS,32.189,-90.2861
D'Iberville,D'Iberville,MS,30.4709,-88.9011
Holly Hill,Holly Hill,FL,29.2442,-81.0465
St. Ann,St. Ann,MO,38.7266,-90.3872
Lahaina,Lahaina,HI,20.8848,-156.6618
Fostoria,Fostoria,OH,41.16,-83.4121
Dardenne Prairie,Dardenne Prairie,MO,38.7565,-90.7319
El Dorado,El Dorado,KS,37.821,-96.8613
Athens,Athens,TX,32.2041,-95.8321
Suamico,Suamico,WI,44.6354,-88.0683
Mountain Home,Mountain Home,AR,36.3351,-92.384
Harrison,Harrison,WI,44.1935,-88.2941
Smyrna,Smyrna,DE,39.2935,-75.6083
Finneytown,Finneytown,OH,39.2159,-84.5144
Red Bank,Red Bank,NJ,40.348,-74.0672
Woodhaven,Woodhaven,MI,42.132,-83.2374
Vadnais Heights,Vadnais Heights,MN,45.057,-93.0748
Salisbury,Salisbury,NY,40.7454,-73.5604
Tehachapi,Tehachapi,CA,35.1276,-118.4744
Cheney,Cheney,WA,47.4901,-117.579
Florida City,Florida City,FL,25.4418,-80.4685
Emeryville,Emeryville,CA,37.8382,-122.2932
Lansdowne,Lansdowne,VA,39.0844,-77.4839
Bloomsburg,Bloomsburg,PA,41.0027,-76.4561
Sugarland Run,Sugarland Run,VA,39.0309,-77.3762
Tega Cay,Tega Cay,SC,35.039,-81.0111
Tucson Estates,Tucson Estates,AZ,32.1792,-111.1266
Overlea,Overlea,MD,39.3642,-76.5175
Santa Fe,Santa Fe,TX,29.3889,-95.1003
Florham Park,Florham Park,NJ,40.7773,-74.3953
Festus,Festus,MO,38.2194,-90.4097
Greenville,Greenville,OH,40.1043,-84.6209
San Anselmo,San Anselmo,CA,37.9821,-122.5699
Grover Beach,Grover Beach,CA,35.1204,-120.6197
Big Bear City,Big Bear City,CA,34.2536,-116.7903
Eufaula,Eufaula,AL,31.9102,-85.1505
Accokeek,Accokeek,MD,38.6745,-77.0023
Guymon,Guymon,OK,36.6903,-101.4774
Amherst,Amherst,OH,41.4022,-82.2303
Oakland,Oakland,NJ,41.0313,-74.2408
Richton Park,Richton Park,IL,41.4816,-87.7387
Annapolis Neck,Annapolis Neck,MD,38.9409,-76.4997
St. Marys,St. Marys,PA,41.4574,-78.5342
Northlake,Northlake,IL,41.9142,-87.9054
Manorville,Manorville,NY,40.8574,-72.7915
Marysville,Marysville,CA,39.1518,-121.5835
Paradise Valley,Paradise Valley,AZ,33.5434,-111.9595
Neosho,Neosho,MO,36.8437,-94.3758
Geneva,Geneva,NY,42.8645,-76.9826
Wilmington,Wilmington,OH,39.4362,-83.8141
Dunkirk,Dunkirk,NY,42.4801,-79.3324
Fords,Fords,NJ,40.5359,-74.3126
Vineyard,Vineyard,UT,40.3059,-111.7545
Wickliffe,Wickliffe,OH,41.6072,-81.469
Kelso,Kelso,WA,46.1236,-122.8909
Pasadena Hills,Pasadena Hills,FL,28.2881,-82.238
Gaffney,Gaffney,SC,35.0743,-81.6552
Branson,Branson,MO,36.6509,-93.2636
Fulton,Fulton,MO,38.8551,-91.951
Newington Forest,Newington Forest,VA,38.737,-77.2339
Robertsville,Robertsville,NJ,40.3395,-74.2939
Holiday City-Berkeley,Holiday City-Berkeley,NJ,39.9639,-74.2787
Melvindale,Melvindale,MI,42.2802,-83.1782
Artesia,Artesia,NM,32.8497,-104.4268
Tomball,Tomball,TX,30.0951,-95.6194
Enumclaw,Enumclaw,WA,47.2018,-121.9897
Ottawa,Ottawa,KS,38.5996,-95.2636
Levelland,Levelland,TX,33.5806,-102.3635
Winnetka,Winnetka,IL,42.1064,-87.7421
Minooka,Minooka,IL,41.4507,-88.2791
Lakeland South,Lakeland South,WA,47.2786,-122.2826
Mendota,Mendota,CA,36.7555,-120.3776
Grenada,Grenada,MS,33.7816,-89.813
Brown Deer,Brown Deer,WI,43.1743,-87.975
Sandy,Sandy,OR,45.3988,-122.2697
Lindsay,Lindsay,CA,36.2082,-119.0897
Jensen Beach,Jensen Beach,FL,27.2437,-80.2423
Cloquet,Cloquet,MN,46.7221,-92.4923
Viera East,Viera East,FL,28.2613,-80.7149
Rantoul,Rantoul,IL,40.3031,-88.1549
Cascades,Cascades,VA,39.0464,-77.3874
Baraboo,Baraboo,WI,43.4695,-89.7376
Brock Hall,Brock Hall,MD,38.8604,-76.7459
Fortuna,Fortuna,CA,40.5862,-124.1419
Lake Norman of Catawba,Lake Norman of Catawba,NC,35.5995,-80.984
Justice,Justice,IL,41.7495,-87.8345
Fort Atkinson,Fort Atkinson,WI,42.9253,-88.8442
Asbury Lake,Asbury Lake,FL,30.0472,-81.7853
Fort Bliss,Fort Bliss,TX,31.8396,-106.3747
Borger,Borger,TX,35.6598,-101.4012
Stony Brook,Stony Brook,NY,40.9061,-73.1278
Sarasota Springs,Sarasota Springs,FL,27.3087,-82.4746
Goldenrod,Goldenrod,FL,28.6114,-81.2916
Georgetown,Georgetown,GA,31.9849,-81.226
Kingsburg,Kingsburg,CA,36.5244,-119.5602
Boone,Boone,IA,42.0531,-93.877
Jerome,Jerome,ID,42.7179,-114.5159
Poquoson,Poquoson,VA,37.1318,-76.3568
Robinson,Robinson,TX,31.4501,-97.1201
Sedro-Woolley,Sedro-Woolley,WA,48.5112,-122.2321
Canóvanas,Canovanas,PR,18.3693,-65.9009
Somerville,Somerville,NJ,40.5696,-74.6092
Parker,Parker,SC,34.8513,-82.4512
Sylacauga,Sylacauga,AL,33.178,-86.2605
North St. Paul,North St. Paul,MN,45.0137,-92.9995
Baker,Baker,LA,30.5832,-91.1582
Highland City,Highland City,FL,27.9633,-81.8781
Port Washington,Port Washington,WI,43.3846,-87.8855
Prairie Ridge,Prairie Ridge,WA,47.1438,-122.1408
San Marino,San Marino,CA,34.1224,-118.1132
Upper Montclair,Upper Montclair,NJ,40.8433,-74.2006
Wimauma,Wimauma,FL,27.6964,-82.3034
Escanaba,Escanaba,MI,45.7477,-87.09
Mango,Mango,FL,27.9914,-82.307
Edgewood,Edgewood,WA,47.2309,-122.2832
Riverview,Riverview,MI,42.1723,-83.1946
Amelia,Amelia,OH,39.0269,-84.2218
College,College,AK,64.8694,-147.8216
Lewisburg,Lewisburg,TN,35.451,-86.7901
Derby,Derby,CT,41.3265,-73.0833
Conneaut,Conneaut,OH,41.9275,-80.5685
Nanakuli,Nanakuli,HI,21.3892,-158.1445
Martinsville,Martinsville,NJ,40.603,-74.5751
Gonzales,Gonzales,LA,30.2132,-90.9234
Blackfoot,Blackfoot,ID,43.194,-112.3454
Herrin,Herrin,IL,37.7983,-89.0305
Patchogue,Patchogue,NY,40.7621,-73.0185
Union,Union,MO,38.4399,-90.9927
Manchester,Manchester,TN,35.463,-86.0774
Crestwood,Crestwood,MO,38.5569,-90.3783
Cottonwood,Cottonwood,AZ,34.7195,-112.0016
Cypress Lake,Cypress Lake,FL,26.5392,-81.8999
Ocean Pines,Ocean Pines,MD,38.3851,-75.1487
Río Grande,Rio Grande,PR,18.3789,-65.8388
Lake City,Lake City,FL,30.1901,-82.6471
Garden City,Garden City,ID,43.6526,-116.2743
Madison,Madison,IN,38.7581,-85.3973
Webster,Webster,TX,29.5317,-95.1188
Jefferson Hills,Jefferson Hills,PA,40.2926,-79.9329
McComb,McComb,MS,31.2442,-90.4716
Leeds,Leeds,AL,33.5436,-86.5639
Streator,Streator,IL,41.1245,-88.8297
Home Gardens,Home Gardens,CA,33.8783,-117.5116
Doctor Phillips,Doctor Phillips,FL,28.4474,-81.4914
Fairfax Station,Fairfax Station,VA,38.7942,-77.3358
Newman,Newman,CA,37.3156,-121.0212
Spearfish,Spearfish,SD,44.4909,-103.8155
Commerce,Commerce,CA,33.9963,-118.1519
West Plains,West Plains,MO,36.7377,-91.868
Effingham,Effingham,IL,39.1205,-88.5509
El Campo,El Campo,TX,29.2,-96.2723
Scotts Valley,Scotts Valley,CA,37.0555,-122.0118
Beatrice,Beatrice,NE,40.2736,-96.7455
Cedarburg,Cedarburg,WI,43.299,-87.9887
Diamond Springs,Diamond Springs,CA,38.692,-120.8391
Tamalpais-Homestead Valley,Tamalpais-Homestead Valley,CA,37.8793,-122.5382
Lake Tapps,Lake Tapps,WA,47.2307,-122.1695
North Merrick,North Merrick,NY,40.6871,-73.5615
Kewanee,Kewanee,IL,41.2399,-89.9264
Moss Point,Moss Point,MS,30.4241,-88.5289
New Kensington,New Kensington,PA,40.5712,-79.7523
Grafton,Grafton,WI,43.3204,-87.948
Claiborne,Claiborne,LA,32.5379,-92.1981
Choctaw,Choctaw,OK,35.4802,-97.2666
Dranesville,Dranesville,VA,38.9955,-77.3693
Camp Verde,Camp Verde,AZ,34.569,-111.856
El Sobrante,El Sobrante,CA,33.8724,-117.4624
Macedonia,Macedonia,OH,41.3147,-81.4989
Lakeside,Lakeside,VA,37.6132,-77.4768
Riviera Beach,Riviera Beach,MD,39.1623,-76.5257
Maili,Maili,HI,21.4133,-158.1701
Wyndham,Wyndham,VA,37.6924,-77.6123
New Baltimore,New Baltimore,MI,42.6904,-82.7398
Mitchellville,Mitchellville,MD,38.9358,-76.8146
Crossville,Crossville,TN,35.9526,-85.0295
Centralia,Centralia,IL,38.5224,-89.1232
Myrtle Grove,Myrtle Grove,NC,34.123,-77.8834
Glen Rock,Glen Rock,NJ,40.9601,-74.125
Portales,Portales,NM,34.1754,-103.3565
Hasbrouck Heights,Hasbrouck Heights,NJ,40.8618,-74.0741
East Renton Highlands,East Renton Highlands,WA,47.4718,-122.0854
Washington,Washington,IN,38.6586,-87.1591
Valley Falls,Valley Falls,RI,41.9233,-71.3924
Woodward,Woodward,OK,36.4247,-99.4058
Mays Chapel,Mays Chapel,MD,39.4343,-76.6516
Destrehan,Destrehan,LA,29.9626,-90.3676
Gardnerville Ranchos,Gardnerville Ranchos,NV,38.8957,-119.7492
Honeygo,Honeygo,MD,39.4055,-76.4282
St. Peter,St. Peter,MN,44.3295,-93.9658
Celebration,Celebration,FL,28.3102,-81.551
Liberty Lake,Liberty Lake,WA,47.6686,-117.1036
Rosaryville,Rosaryville,MD,38.7672,-76.8266
River Edge,River Edge,NJ,40.9269,-74.0387
Key Largo,Key Largo,FL,25.1224,-80.412
Yeadon,Yeadon,PA,39.9325,-75.2527
Fort Campbell North,Fort Campbell North,KY,36.6631,-87.4764
Saddlebrooke,Saddlebrooke,AZ,32.5576,-110.874
Monfort Heights,Monfort Heights,OH,39.1823,-84.6075
Eureka,Eureka,MO,38.5004,-90.6491
Verde Village,Verde Village,AZ,34.7119,-111.9941
Weatherford,Weatherford,OK,35.538,-98.6853
View Park-Windsor Hills,View Park-Windsor Hills,CA,33.9955,-118.3483
Somerset,Somerset,KY,37.0834,-84.6109
Arkansas City,Arkansas City,KS,37.0726,-97.0385
Gladstone,Gladstone,OR,45.3864,-122.5934
Somersworth,Somersworth,NH,43.2534,-70.8856
Winton,Winton,CA,37.3854,-120.6173
Star,Star,ID,43.7026,-116.4914
Fenton,Fenton,MI,42.7994,-83.7144
Palos Heights,Palos Heights,IL,41.6637,-87.7958
South Miami,South Miami,FL,25.7079,-80.2952
Goulds,Goulds,FL,25.5614,-80.388
Caño Martin Peña,Cano Martin Pena,PR,18.4309,-66.0507
Richmond,Richmond,TX,29.5824,-95.7563
Manchester,Manchester,VA,37.4902,-77.5396
Red Bank,Red Bank,TN,35.1117,-85.2962
Gig Harbor,Gig Harbor,WA,47.3352,-122.5964
Martinsville,Martinsville,IN,39.4149,-86.4316
Bound Brook,Bound Brook,NJ,40.5676,-74.5383
Box Elder,Box Elder,SD,44.112,-103.0818
East Bethel,East Bethel,MN,45.3557,-93.2038
Hamilton Square,Hamilton Square,NJ,40.2248,-74.6526
Archdale,Archdale,NC,35.9032,-79.9591
Niles,Niles,MI,41.8346,-86.2473
Linganore,Linganore,MD,39.4127,-77.3014
Salem,Salem,OH,40.9049,-80.8492
Lake Elmo,Lake Elmo,MN,44.9944,-92.9031
Laurel,Laurel,FL,27.1507,-82.4534
Big Lake,Big Lake,MN,45.3417,-93.7434
Miller Place,Miller Place,NY,40.9374,-72.9864
Wallington,Wallington,NJ,40.8536,-74.1069
Middleburg,Middleburg,FL,30.0502,-81.9011
Alum Rock,Alum Rock,CA,37.3694,-121.8238
Endwell,Endwell,NY,42.1184,-76.0219
Poulsbo,Poulsbo,WA,47.7417,-122.6407
Castle Pines,Castle Pines,CO,39.4625,-104.8706
Elizabethtown,Elizabethtown,PA,40.1533,-76.599
South Yarmouth,South Yarmouth,MA,41.6692,-70.2005
Winfield,Winfield,KS,37.274,-96.95
Picayune,Picayune,MS,30.5322,-89.6724
Muscoy,Muscoy,CA,34.1552,-117.3477
Evanston,Evanston,WY,41.2602,-110.9646
Little Chute,Little Chute,WI,44.2906,-88.3208
Gulfport,Gulfport,FL,27.7463,-82.7099
Mountain Top,Mountain Top,PA,41.1353,-75.9045
Minden,Minden,LA,32.6187,-93.2762
Oak Hills,Oak Hills,OR,45.5405,-122.8413
Tarrytown,Tarrytown,NY,41.0647,-73.8672
Green River,Green River,WY,41.5127,-109.471
Show Low,Show Low,AZ,34.2671,-110.0384
Guttenberg,Guttenberg,NJ,40.7928,-74.0049
Mack,Mack,OH,39.1492,-84.6794
Richfield,Richfield,WI,43.2372,-88.2413
Largo,Largo,MD,38.88,-76.8289
Mapleton,Mapleton,UT,40.1188,-111.5742
Lawrenceburg,Lawrenceburg,KY,38.0332,-84.9031
New Baltimore,New Baltimore,VA,38.7495,-77.7151
Rossmoor,Rossmoor,CA,33.7887,-118.0803
Los Alamitos,Los Alamitos,CA,33.7971,-118.0592
Crowley,Crowley,LA,30.2175,-92.3752
Shady Hills,Shady Hills,FL,28.4042,-82.5468
Brookhaven,Brookhaven,MS,31.5803,-90.4432
Milford,Milford,DE,38.9091,-75.4227
Spring Lake,Spring Lake,NC,35.1843,-78.9962
Lantana,Lantana,TX,33.0926,-97.1214
Lantana,Lantana,FL,26.5834,-80.0564
Lower Burrell,Lower Burrell,PA,40.5818,-79.7141
Douglas,Douglas,GA,31.5065,-82.8544
Ringwood,Ringwood,NJ,41.1065,-74.2749
James Island,James Island,SC,32.7353,-79.9394
Irmo,Irmo,SC,34.1018,-81.1956
Seven Hills,Seven Hills,OH,41.3803,-81.6736
Signal Hill,Signal Hill,CA,33.803,-118.1681
Bellmawr,Bellmawr,NJ,39.8666,-75.0941
Franklin,Franklin,OH,39.5538,-84.2952
Vermillion,Vermillion,SD,42.7811,-96.9256
Dent,Dent,OH,39.1915,-84.6601
Lanham,Lanham,MD,38.962,-76.8421
Woodmere,Woodmere,LA,29.8493,-90.0751
La Riviera,La Riviera,CA,38.5683,-121.3544
Newport East,Newport East,RI,41.5159,-71.2878
Emmaus,Emmaus,PA,40.5352,-75.4978
Norton,Norton,OH,41.0294,-81.6461
Bucyrus,Bucyrus,OH,40.8054,-82.9719
Mendota Heights,Mendota Heights,MN,44.8815,-93.14
Mount Sinai,Mount Sinai,NY,40.9372,-73.0179
Miami Shores,Miami Shores,FL,25.867,-80.1779
Half Moon Bay,Half Moon Bay,CA,37.4685,-122.4382
Bayou Blue,Bayou Blue,LA,29.6341,-90.6733
Wakefield,Wakefield,VA,38.823,-77.2406
Middle Valley,Middle Valley,TN,35.1877,-85.1959
Ontario,Ontario,OR,44.0259,-116.976
Schiller Park,Schiller Park,IL,41.9586,-87.8693
Hartsville,Hartsville,TN,36.3921,-86.1568
Markham,Markham,IL,41.6,-87.6904
Lawrenceburg,Lawrenceburg,TN,35.2497,-87.3325
Roessleville,Roessleville,NY,42.6969,-73.7964
Minnehaha,Minnehaha,WA,45.6577,-122.6204
Moss Bluff,Moss Bluff,LA,30.3039,-93.2051
Town and Country,Town and Country,MO,38.6317,-90.479
River Forest,River Forest,IL,41.895,-87.8194
Gold Canyon,Gold Canyon,AZ,33.3639,-111.423
Gardere,Gardere,LA,30.3582,-91.1346
Yorktown,Yorktown,IN,40.183,-85.5123
Forest,Forest,VA,37.3728,-79.2831
Stuarts Draft,Stuarts Draft,VA,38.0188,-79.0354
Sussex,Sussex,WI,43.1346,-88.2226
Port Lavaca,Port Lavaca,TX,28.6181,-96.6278
Platteville,Platteville,WI,42.728,-90.4681
Roma,Roma,TX,26.4166,-99.0061
Smithfield,Smithfield,NC,35.5133,-78.3495
Grosse Pointe Park,Grosse Pointe Park,MI,42.3794,-82.9287
Newcastle,Newcastle,OK,35.2401,-97.5995
Burley,Burley,ID,42.5379,-113.7926
Four Corners,Four Corners,TX,29.6705,-95.6596
Mexico,Mexico,MO,39.1625,-91.8712
Fort Morgan,Fort Morgan,CO,40.2537,-103.7903
Lovington,Lovington,NM,32.9128,-103.3276
Elk City,Elk City,OK,35.3862,-99.4301
Oskaloosa,Oskaloosa,IA,41.2922,-92.6404
Farmington,Farmington,MI,42.4614,-83.3784
Ridgefield,Ridgefield,WA,45.8114,-122.7051
Leon Valley,Leon Valley,TX,29.4954,-98.6143
Healdsburg,Healdsburg,CA,38.6224,-122.8651
Lindon,Lindon,UT,40.3414,-111.7187
East Glenville,East Glenville,NY,42.8648,-73.9256
Sun Village,Sun Village,CA,34.5596,-117.9558
Ridgefield,Ridgefield,NJ,40.8313,-74.0147
Fuller Heights,Fuller Heights,FL,27.9227,-81.9978
Pike Creek Valley,Pike Creek Valley,DE,39.7294,-75.6989
Wilton Manors,Wilton Manors,FL,26.1593,-80.1395
Pontiac,Pontiac,IL,40.8894,-88.6409
North Wantagh,North Wantagh,NY,40.6983,-73.5086
Covington,Covington,LA,30.481,-90.1122
University of California-Santa Barbara,University of California-Santa Barbara,CA,34.4151,-119.8568
Port Salerno,Port Salerno,FL,27.1461,-80.1894
Gloucester City,Gloucester City,NJ,39.8924,-75.1172
Campbellsville,Campbellsville,KY,37.3445,-85.3511
Woods Cross,Woods Cross,UT,40.8731,-111.917
Dobbs Ferry,Dobbs Ferry,NY,41.0127,-73.8697
Greensburg,Greensburg,IN,39.3518,-85.5028
Bridgeton,Bridgeton,MO,38.7673,-90.4275
Clawson,Clawson,MI,42.5367,-83.1504
Oak Grove,Oak Grove,SC,33.978,-81.1468
East Grand Rapids,East Grand Rapids,MI,42.9464,-85.6088
Fulton,Fulton,NY,43.3171,-76.4167
Snyder,Snyder,TX,32.7133,-100.9116
Santa Clara,Santa Clara,OR,44.1154,-123.1344
